Score 3000 / 3000
1 20.421875
Score 3000 / 3000
1 20.140625
Score 3000 / 3000
1 20.09375
Score 3000 / 3000
1 20.390625
Score 3000 / 3000
1 20.21875
Score 3000 / 3000
1 20.453125
Score 3000 / 3000
1 20.421875
Score 3000 / 3000
1 20.46875
Score 3000 / 3000
1 20.46875
Score 3000 / 3000
1 20.484375
Score 3000 / 3000
1 20.640625
Score 3000 / 3000
1 20.4375
Score 3000 / 3000
1 20.59375
Score 3000 / 3000
1 20.765625
Score 3000 / 3000
1 20.5
Score 3000 / 3000
1 20.53125
Score 3000 / 3000
1 20.734375
Score 3000 / 3000
1 20.515625
Score 3000 / 3000
1 20.484375
Score 3000 / 3000
1 20.609375
Score 2818 / 3000
2 22.578125
Score 2804 / 3000
2 22.03125
Score 2630 / 3000
2 21.390625
Score 2725 / 3000
2 22.296875
Score 2988 / 3000
2 22.640625
Score 2702 / 3000
2 21.90625
Score 2456 / 3000
2 21.75
Score 2830 / 3000
2 22.609375
Score 2616 / 3000
2 22.109375
Score 2531 / 3000
2 21.859375
Score 2699 / 3000
2 22.484375
Score 2686 / 3000
2 22.796875
Score 2525 / 3000
2 21.9375
Score 2863 / 3000
2 21.9375
Score 2816 / 3000
2 22.53125
Score 2613 / 3000
2 22.84375
Score 2587 / 3000
2 22.40625
Score 2610 / 3000
2 21.953125
Score 2785 / 3000
2 21.984375
Score 2605 / 3000
2 23.0625
Score 2941 / 3000
3 23.65625
Score 2967 / 3000
3 23.125
Score 2947 / 3000
3 23.15625
Score 2943 / 3000
3 23.03125
Score 2953 / 3000
3 23.203125
Score 2960 / 3000
3 23.59375
Score 2962 / 3000
3 23.5625
Score 2973 / 3000
3 23.515625
Score 2681 / 3000
3 23.453125
Score 2919 / 3000
3 23.25
Score 2781 / 3000
3 24.34375
Score 2964 / 3000
3 23.53125
Score 2952 / 3000
3 24.234375
Score 2973 / 3000
3 23.078125
Score 2978 / 3000
3 22.515625
Score 2985 / 3000
3 23.625
Score 2962 / 3000
3 23.125
Score 2976 / 3000
3 22.703125
Score 2881 / 3000
3 22.953125
Score 2952 / 3000
3 23.6875
Score 2938 / 3000
4 23.15625
Score 2816 / 3000
4 23.078125
Score 2968 / 3000
4 23.75
Score 2883 / 3000
4 23.34375
Score 2974 / 3000
4 23.75
Score 2948 / 3000
4 23.375
Score 2860 / 3000
4 23.375
Score 2976 / 3000
4 23.71875
Score 2780 / 3000
4 23.453125
Score 2859 / 3000
4 23.25
Score 2982 / 3000
4 23.1875
Score 2951 / 3000
4 23.8125
Score 2918 / 3000
4 23.234375
Score 2950 / 3000
4 23.203125
Score 2959 / 3000
4 23.875
Score 2949 / 3000
4 23.0625
Score 2978 / 3000
4 23.28125
Score 2933 / 3000
4 23.609375
Score 2950 / 3000
4 23.390625
Score 2979 / 3000
4 23.140625
Score 2952 / 3000
5 23.65625
Score 2963 / 3000
5 23.015625
Score 2959 / 3000
5 23.046875
Score 2780 / 3000
5 23.03125
Score 2978 / 3000
5 23.328125
Score 2948 / 3000
5 23.1875
Score 2925 / 3000
5 23.4375
Score 2961 / 3000
5 23.203125
Score 2949 / 3000
5 23.046875
Score 2911 / 3000
5 23.0
Score 2917 / 3000
5 23.6875
Score 2945 / 3000
5 23.390625
Score 2964 / 3000
5 23.59375
Score 2952 / 3000
5 23.28125
Score 2955 / 3000
5 23.046875
Score 2952 / 3000
5 23.359375
Score 2963 / 3000
5 23.34375
Score 2956 / 3000
5 23.4375
Score 2950 / 3000
5 23.59375
Score 2863 / 3000
5 22.65625
Score 2919 / 3000
6 24.625
Score 2939 / 3000
6 23.9375
Score 2962 / 3000
6 23.0625
Score 2972 / 3000
6 23.453125
Score 2932 / 3000
6 23.21875
Score 2937 / 3000
6 23.015625
Score 2866 / 3000
6 22.890625
Score 2958 / 3000
6 23.3125
Score 2940 / 3000
6 23.015625
Score 2936 / 3000
6 23.234375
Score 2943 / 3000
6 22.796875
Score 2736 / 3000
6 23.0
Score 2961 / 3000
6 23.15625
Score 2947 / 3000
6 23.390625
Score 2974 / 3000
6 23.609375
Score 2962 / 3000
6 23.703125
Score 2969 / 3000
6 23.515625
Score 2957 / 3000
6 23.578125
Score 2957 / 3000
6 23.265625
Score 2945 / 3000
6 22.890625
Score 2955 / 3000
7 23.28125
Score 2911 / 3000
7 23.03125
Score 2899 / 3000
7 22.859375
Score 2943 / 3000
7 23.046875
Score 2914 / 3000
7 23.34375
Score 2954 / 3000
7 23.078125
Score 2934 / 3000
7 23.0625
Score 2913 / 3000
7 23.484375
Score 2896 / 3000
7 22.84375
Score 2778 / 3000
7 22.8125
Score 2955 / 3000
7 23.203125
Score 2949 / 3000
7 22.984375
Score 2772 / 3000
7 24.015625
Score 2950 / 3000
7 23.0625
Score 2900 / 3000
7 23.296875
Score 2857 / 3000
7 22.90625
Score 2933 / 3000
7 23.46875
Score 2952 / 3000
7 24.03125
Score 2914 / 3000
7 23.640625
Score 2955 / 3000
7 23.640625
Score 2931 / 3000
8 23.203125
Score 2888 / 3000
8 23.21875
Score 2952 / 3000
8 22.984375
Score 2900 / 3000
8 23.09375
Score 2867 / 3000
8 22.6875
Score 2965 / 3000
8 24.109375
Score 2786 / 3000
8 23.109375
Score 2945 / 3000
8 23.40625
Score 2943 / 3000
8 24.375
Score 2889 / 3000
8 24.171875
Score 2934 / 3000
8 23.109375
Score 2938 / 3000
8 23.203125
Score 2898 / 3000
8 22.953125
Score 2955 / 3000
8 23.34375
Score 2908 / 3000
8 23.453125
Score 2898 / 3000
8 23.359375
Score 2846 / 3000
8 23.109375
Score 2881 / 3000
8 23.265625
Score 2829 / 3000
8 23.046875
Score 2897 / 3000
8 22.6875
